video_id,author,comment,label,label_source
O2xb1lVqUv4,@ap3xstylo,"Bg saya HarmonyOS ecosystem paling bagus di dunia kedua baru iOS kenapa?  Kerana HarmonyOS di china semua ecosystem dia nyambung bukan pada gadget sahaja tp pada electronics dan automotif brand Huawei, lg HarmonyOS lagi laju Airdrop lg laju bisa hantar maximum ke 10 peranti serentak dan data di secure dan ditapis oleh HarmonyOS Guard.. saya pernah ke china gudang Terbesar Huawei.. teknologi dia boleh katakan lg bagus drpd iOS dan Android.. ??",2,manual_initial_30percent
O2xb1lVqUv4,@namelesssumacher6966,"Ne om ded gw akui qualified soal perhapean duniawi,gw nungguin bkl bahas sony sm honor, sm sih gw jg ga niat make buah²an krn ribet,gw ga butuh ekosistem kata org diluaran,emg brp bnyk perduli pd ekosistem,paling cm hp sm swatch,lainnya ga kepake,gw suka yg bebas toh msh ad yg lain opsi yg bs jd ekosistem eksternal to android.",1,manual_initial_30percent
O2xb1lVqUv4,@ImamBasuni-k5o,Hp iPhone 17 beserta kroco2nya seketika langsung jadul begitu berhadapan dengan hp xiaomi 17 pro ??????,0,manual_initial_30percent
O2xb1lVqUv4,@Storydraw23,"Dulu kalau mau tau berita terupdate hp, ya beli koran hp. Sekarang cukup nonton jagat review dan gadgetin",1,manual_initial_30percent
O2xb1lVqUv4,@HappyMaky,???????? mantap,2,manual_initial_30percent
O2xb1lVqUv4,@ricoganteng6409,"Sorry aku agak ralat soal kenapa Apple telat AI itu bukan karena mereka gak ready, tapi karena mereka tidak mengolah data yg besar seperti Google. Dan industri data bukanlah milik Apple. Dan apple agaknya kesulitan untuk memilih menggunakan Open AI dan Gemini, sementara mereka suka pake produk yg mereka bisa kontrol sendiir",0,manual_initial_30percent
O2xb1lVqUv4,@sitirohmahbintiatang2922,channeL youtube jagat review juga mereview mobiL Listrik PoLytron,1,manual_initial_30percent
O2xb1lVqUv4,@petrarock5tar,"&quot;No Iphone, No Gay&quot;",0,manual_initial_30percent
O2xb1lVqUv4,@KameraTangsel,"Hp China yg di jual di Indonesia ngga bagus, hp china cuma bagus buat yg di jual di china. Kalo hp global seperti iPhone dan Samsung hpnya lebih bagus karna semua fungsi bisa terakomodir beda sama Hp China yg di jual di Indonesia ga bagus",2,manual_initial_30percent
O2xb1lVqUv4,@ahmadsuryan913,Ehhmmm yg dibawah kok vivo bang ??????,0,manual_initial_30percent
O2xb1lVqUv4,@abunsamsul,Pembicara tipikal konoha bgt. Pinter bgt ngomongin teknologi negara org pdhl konoha bisa apa??,1,manual_initial_30percent
O2xb1lVqUv4,@AkunApril-r4t,"Dedi irvan ini terlalu teknis bahasanya, bagi orang yg awam akan sulit nangkep nya, sedangkan david gadgetin dia pake bahasa yg semua orang termasuk orang awam mudah mengerti. jangan terlalu idealis, kecuali emang sengaja begitu",1,manual_initial_30percent
O2xb1lVqUv4,@IgorWayne-q8v,AKU SKIP IPHONE 17 / SAME SHIT. LAH SAMA YG DULU2,0,manual_initial_30percent
O2xb1lVqUv4,@joshuakevin1232,"ya wajar aja huawei takut orang kenyataan nya ada influencer ngompor2in produk huawei dibilang ga ada google harga mati, effort buat geser pasar handphone untuk bisa familiar sama harmony os juga susah",0,manual_initial_30percent
O2xb1lVqUv4,@RohmadHidayat-h6n,iPhone tanpa Steve job seperti hmd tanpa nokia,0,manual_initial_30percent
O2xb1lVqUv4,@sherinhexel112,Yg lu tanyain itu anti iphone om ??????,1,manual_initial_30percent
O2xb1lVqUv4,@leonhiggs999,Huawei Pura 80 Ultra ??????,0,manual_initial_30percent
O2xb1lVqUv4,@boy-xm8vk,"Orang penting ini ckckck.....pendapat dan masukannya didengar ama brand raksasa, hebat ??????.... orang hebat ini dul.",1,manual_initial_30percent
O2xb1lVqUv4,@z3tri,"kapan ya indonesia ada epel stor, dan google juga jualan lagi hp nya",1,manual_initial_30percent
O2xb1lVqUv4,@ArfinAbbar,j2 prime flagship killer,1,manual_initial_30percent
O2xb1lVqUv4,@DB_kreatif_channel,Jgn lupa ada HTC dulu android gokil itu,0,manual_initial_30percent
O2xb1lVqUv4,@abdullahbajrey3990,Dr iPhone generasi pertama smpe trbru gk prnh pengen punya??,0,manual_initial_30percent
O2xb1lVqUv4,@topangursada1895,"Saran Pak Helmy, gambar fullscreen bergerak di belakang membuat pusing ?? <br><br>Kalo mau full screen mungkin pakai gambar statis tapi slide show. Atau yg bergerak cukup di area tengah yg tidak bertumpuk dg orang2 yg bicara",1,manual_initial_30percent
O2xb1lVqUv4,@melian_usmany,Ssaya nonton ga ada suaranya,1,manual_initial_30percent
O2xb1lVqUv4,@mchsm,iphone itu barang sampah,0,manual_initial_30percent
O2xb1lVqUv4,@reshaelfianur7537,"Iphone skrg memang untuk gensi si,harganya waw sekali tp fiturnya beda tipis sma flagsip lain",0,manual_initial_30percent
O2xb1lVqUv4,@kevinjones9808,"TBH, no",0,manual_initial_30percent
O2xb1lVqUv4,@patriktatang,OPPO Reno 14 sdh mengejar AI samsung dengan style dan kamera rasa iPhone.,0,manual_initial_30percent
O2xb1lVqUv4,@omsammy1,saya sdh puasa lama dari Ip13 nunggu 17 karena modelnya beda aja. 13 ke 16 mirip saja,2,manual_initial_30percent
O2xb1lVqUv4,@davaprasetyatv1828,Bener samsung sm apple belum berani pake teknologi baterai silicon carbon karena mereka sangat hati² sama teknologi baru termasuk watt pengecasan,1,manual_initial_30percent
O2xb1lVqUv4,@davegods278,Abis ini lord kutang di undang... Hahaha,1,manual_initial_30percent
O2xb1lVqUv4,@sendaljepit2173,Kok gk senggol iphone 17 gampang baret??,0,manual_initial_30percent
O2xb1lVqUv4,@hendrylie2974,"Masalah knp hp China kiblat nya ke iPhone, Krn bukan mencoba meniru, akan tetapi mereka justru mencoba agar pemakai iPhone bisa lepas dr merk iPhone dan hp China mau kasi tau KL hp tu gak perlu Ampe semahal iPhone. Hp China bisa n sanggup dgn harga jauh murah dr iPhone",1,manual_initial_30percent
O2xb1lVqUv4,@rachmad77,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=215"">3:35</a> ngomong apa adanya tapi kalo ada uang ya ADA APANYA",0,manual_initial_30percent
O2xb1lVqUv4,@Mataramke,Apaan sih bung helmy EM EM EM doang,1,manual_initial_30percent
O2xb1lVqUv4,@MrRay0014,Yg saya prediksi tentang huawei ternyata pak deddy juga sepemahaman ????,1,manual_initial_30percent
O2xb1lVqUv4,@bajulkey,"orang luar ada yg bilang di webinar , bahwa harga bahan untuk buat 1 hp iphone 13 itu cuman $10",1,manual_initial_30percent
O2xb1lVqUv4,@thomassanjaya3585,apple iphone itu udah ada dari tahun 90an kita ngomongin jam terbang aja ya <br><br>produk cina baru terkenal 5 tahun ini termasuk mobil ya,2,manual_initial_30percent
O2xb1lVqUv4,@ritazhao7102,Karena inkonsistensi hp china. Para reviewer hp jadi channel youtube yg palong di cari kala mau ganti gadget...,1,manual_initial_30percent
O2xb1lVqUv4,@kasuya1687,????,2,manual_initial_30percent
O2xb1lVqUv4,@ricosibuea947,"elon musk yg keren, bisa ciptakan hp tanpa kartu internet, hanya via satelit",1,manual_initial_30percent
O2xb1lVqUv4,@yofaru,Tadinya mau skip kek nya kurang menarik...eh pas ditonton lama2 kok vitamin semua ini...dr pengguna hape1 samsung hape2 ip...next lg mau nambah helo moto...??,2,manual_initial_30percent
O2xb1lVqUv4,@duniainfo42521,nunggu hp elon mask masuk,1,manual_initial_30percent
O2xb1lVqUv4,@?ACI,"Serius, masih ada yg minat iphone ?",0,manual_initial_30percent
O2xb1lVqUv4,@Kepaarizz,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2130"">35:30</a> ODM ? di hp? gilak juga market china. wow... kirain white label ini sampah bekas yang teknologinya kelewat at least setahun kebelakang.",0,manual_initial_30percent
O2xb1lVqUv4,@hasilscrol,Saya tertarik dgn vivo stelah lihat x200 pro,1,manual_initial_30percent
O2xb1lVqUv4,@perfectlyaware2953,"Wah, nggak kerasa 45 menit podcast yang sangat sangat menarik!",1,manual_initial_30percent
O2xb1lVqUv4,@Snapmag29,"Makin kesini HP dg kamera tele/periskop kualitasnya makin tinggi, dibarengi dg harganya juga. Sebenenya seberapa penting untuk kegunaan keseharian? Atau hanya untuk kegiatan momentum tertentu seperti konser Dan semacamnya. Atau untuk FOTO portrait lebih oke kalo pake kamera tele? <br>Karena makin kesini, improvement selain Dr chipset rata2 di kamera tele nya",1,manual_initial_30percent
O2xb1lVqUv4,@InfinityZonk,"Saya ikut om Dedy pakai android berdasar fungsional, bukan gengsi ?",0,manual_initial_30percent
O2xb1lVqUv4,@RetroRRR,"pd opini pribadi saya ialah seharusnya developer apps yg patut berinovasi dan bukan pd badan hp itu sendiri kerna itu udah matang..dan AI jg yg patut di inovasikan lebih lanjut..zaman steve iya memang wajar la sebab waktu itu sosok hp belum matang lagi...utk iphone saat ini hanya AI nya ,telephotonya ajah yg harus di inovasikan...",1,manual_initial_30percent
O2xb1lVqUv4,@tHeLeMonnn-b2d,Huawei memng produk paling tangguh.,0,manual_initial_30percent
O2xb1lVqUv4,@Futsal_Asahan,Daging semua om ?,1,manual_initial_30percent
O2xb1lVqUv4,@AbdulKadir-kg2xp,"Habis pake iphone, gw beralih ke xiaomi puass sih untuk kaum nendang mending",0,manual_initial_30percent
O2xb1lVqUv4,@perfectlyaware2953,"Saya punya 6 hp aktif masih dipakai?? sama yg udh ga dipakai ada 10, masih ada Acer, HTC, iPhone 4, 4S, 6",1,manual_initial_30percent
O2xb1lVqUv4,@YohanesTommy19,Semoga ada Apple store,2,manual_initial_30percent
O2xb1lVqUv4,@rayreza,Ekosistem apple juga udh terlambat ?? gak ada fitur dex mode gak bisa kyk Xiaomi skrng udh bisa konek ke macbook ??,0,manual_initial_30percent
O2xb1lVqUv4,@ArifLeu,"Next om Alva Jonathan bisa nih, legend ex-Jagat juga",1,manual_initial_30percent
O2xb1lVqUv4,@tenout,"Thanks Pak Helmi, udah ngundang dosen online yutub ??",1,manual_initial_30percent
O2xb1lVqUv4,@perfectlyaware2953,Channel wajib kalau mau ganti hp ya Jagat Review,1,manual_initial_30percent
O2xb1lVqUv4,@wakwaw9992,Lah aipon itu yg bikin china pak...Cuma brand nya saja yg bikin mahal...,0,manual_initial_30percent
O2xb1lVqUv4,@salimdarojat9164,"Huwawei pura, xiaomi 17 pro max, oppo find 8 , iphone 17 pro max skip ??",0,manual_initial_30percent
O2xb1lVqUv4,@hendyriskyfirmansyah,lha ada om jagat disini,1,manual_initial_30percent
O2xb1lVqUv4,@pendekarmabuk,"Satu2nya channel review gadget yg gw subscribe, yaitu Jagat Review...",1,manual_initial_30percent
O2xb1lVqUv4,@zukniwaranjaai9355,Sayang JR si Alva kluar dr team,1,manual_initial_30percent
O2xb1lVqUv4,@aannasir-o6z,Disini kelihatan bedanya om Dedi &amp; Ko David.,1,manual_initial_30percent
O2xb1lVqUv4,@dargekko5041,Iphone khusus utk org yg lebih tebel dompet drpd otaknya.  Hanya buat gengsi2an tapi performa pas2an tuh,0,manual_initial_30percent
O2xb1lVqUv4,@krisnawinata931,obrolan duo bapak-bapak yg sangat menarik wkwk,1,manual_initial_30percent
O2xb1lVqUv4,@Misipakeeet,Tapi hebatnya huawei tetap selalu memberi inovasi setiap tahunya meskipun udah dijegal sama AS,1,manual_initial_30percent
O2xb1lVqUv4,@gun_gunawan,Hp ganti 2 tahun sekali apa apaan cuk? Kecuali penghasilan lu dari hp contoh konten kreator  dll  butuh kinerja gadget mumpuni.<br><br>Kalau lu org biasa 2 tahun ganti hp bisa boncos ??,1,manual_initial_30percent
O2xb1lVqUv4,@oneheart7681,"Elon sudah meluncurkan hp, tanpa wi&#39;fi, tanpa kartu SIM. Dan bisa langsung terkoneksi ke satelit. Seumur hidup. Harga Rp. 12.jt",1,manual_initial_30percent
O2xb1lVqUv4,@YayanKiluan,China semakin maju pembencinya di Indonesia masih bodoh akibat minum air campur liur karomah wali ??,0,manual_initial_30percent
O2xb1lVqUv4,@bfabianto,??,2,manual_initial_30percent
O2xb1lVqUv4,@ghibransiregar,"Kirain apa yg ketinggalan, ternyata AI anjir. Emang benar2 udah mentok tekhnologi. AI skg yg di banggakan.",1,manual_initial_30percent
O2xb1lVqUv4,@anomalimatter,yang ak tahu ini iphone  adalah indikator korupsi terbaik saat ini,0,manual_initial_30percent
O2xb1lVqUv4,@AisyaafikafatinAisya,Direntang harga yg sama 90% orang akan milih ipone ??,2,manual_initial_30percent
O2xb1lVqUv4,@robert3design489,"Pengalaman ke showroom xiaomi indonesia mengecewakan, barang display yang harusnya untuk meyakinkan calon pembeli, kondisinya menyedihkan, rusak dan kotor...",1,manual_initial_30percent
O2xb1lVqUv4,@marioandri_,"Nice dapat pencerahan rekomen cari hp ( untuk saat ini antara samsung /brand china), soalnya saya orang kantor",1,manual_initial_30percent
O2xb1lVqUv4,@ereinaldy20,"IPHONE kgk ada worth it worth it nya.. gua aja muak wkwkwkwk<br>sejak teknologi makin canggih, gua tidak lagi melihat IPHONE sebagai HP bagus sejak 2017.. dari sisi harga pun gua ogah ngabisin duit seharga MOTOR cuma buat HP yg speknya ga beda jauh sama saingannya. <br><br>ngapain lu beli HP 25-30 jutaan padahal dengan HP di harga 6-9 jutaan saja udah lebih dari CUKUP buat teknologi tahun sekarang.  sisanya udah bisa beli MOTOR..<br><br>lagi pula jual IPHONE pun harganya JATOH 50%",0,manual_initial_30percent
O2xb1lVqUv4,@kusnadie7953,Jd nambah ilmu..?? trim.s ??,1,manual_initial_30percent
O2xb1lVqUv4,@a.naufalramzy172,Kapankah Antum berdua ini akan memperbincangkan HP produk asli bangsa Indonesia ?? Kapankah...? Karena bangsa Indonesia sibuk memerangi massifnya dibuatnya kuburan palsu yang bermotiv tendensius.............................! Bangsa  NKRI ini benar2 tertinggal jauh.....,1,manual_initial_30percent
O2xb1lVqUv4,@Voned370,"Jagat review itu objektif, dari dulu dia emang pro Android, jadi wajar kalo reviewnya lebih bagusin Android dibanding Apple.",0,manual_initial_30percent
O2xb1lVqUv4,@ahlifa,Asli D A G I N G Semua obrolannya,1,manual_initial_30percent
O2xb1lVqUv4,@MuhasanHasan-c4c,Jagat review bagus,1,manual_initial_30percent
O2xb1lVqUv4,@haznify,"Semua produk tekno cina termsk HP di kontrol oleh pemerintah parte kumunis china, tidak ada UU perlindungan privasi data spt di US. Sebg org IT/elektro, sy bs membayangkan, begitu mudahx menyisipkan OpCode rahasia dlm chip buatan/design cina yg bertujuan memata2i HP org, dan itu tdk hanya bermakna spionase tp bs smp pengumpulan data user utk keperluan persaingan bisnis... Itu sebab WA/google/FB/IG dilarang di cina, utk kemandirian? ya kontrol penuh thd informasi, itu!",1,manual_initial_30percent
O2xb1lVqUv4,@MeritaiMeritai,"Sebelum  beli hp, SANGATT WAJIBB HUKUMNYA nonton JR,,",1,manual_initial_30percent
O2xb1lVqUv4,@MeritaiMeritai,"Garcep gua dapet kuliah gratis ,,ada 2 Dosen",1,manual_initial_30percent
O2xb1lVqUv4,@LidiaSari-l5b,Hape &quot;Prestige&quot; tapi kemampuan daya beli pinjol/kredit.??,0,manual_initial_30percent
O2xb1lVqUv4,@MedanKia-s7j,Iya mending beli hp China seperti huahui atau Xiaomi hp nya canggih disain nya juga keren,0,manual_initial_30percent
O2xb1lVqUv4,@MegaDadosky,Kuliah umum 2 sks,1,manual_initial_30percent
O2xb1lVqUv4,@alvinhalim4468,Iphone juga made in china,0,manual_initial_30percent
O2xb1lVqUv4,@nurburgringkid,Appreciate sekali buat Pak Helmy mau mengundang Dedy Irvan Jagat Review. Sudah fans JR sejak lama sejak follower masih sedikit.,1,manual_initial_30percent
O2xb1lVqUv4,@sibro9117,Hp china (xiaomi) dipake in gcam joss wkwk,0,manual_initial_30percent
O2xb1lVqUv4,@Cem2an_Damen,"Padahal Apple nyotoh Sony, mulai sistem ekosistemnya, dan awal desain nya",0,manual_initial_30percent
O2xb1lVqUv4,@MetroDrone-f3g,WAH OM KENAPA GAK ADA PEMBAHASAN BELI HP SECOND HARUS BALIK NAMA SI??????,1,manual_initial_30percent
O2xb1lVqUv4,@1ukman,"kalau cm rakyat jelas punya iPhone terbaru pun, gbs kenal sama pejabat mungkin gak sopan atau pamali ??",0,manual_initial_30percent
O2xb1lVqUv4,@mbokejameschannel.,Saya kemarin baru beli Xiaomi 15T pro.setelah mikir mau beli iphone 17  atau Huawei 80 pure.tak pikir pikir aku hanya butuh camera jadi aku cukup beli Xiaomi udah puas pakai banget.????,0,manual_initial_30percent
O2xb1lVqUv4,@m.rezkaermanda2560,Undang GTID pak helmi,0,manual_initial_30percent
O2xb1lVqUv4,@Vatican_cameos,"Apple ga ada inovasi lagi setelah ditinggal Steve Jobs. Iphone 11 sampai 17 tidak ada inovasi yang signifikan. Pengguna iPhone jadul dari iPhone 3-8 pasti ngerasain bedanya, gitu2 aja, malah skg abis update ios 26 jadi lemot dan boros batre.",0,manual_initial_30percent
O2xb1lVqUv4,@bungaitishom4602,Emang dari dulu layak???,0,manual_initial_30percent
O2xb1lVqUv4,@andisyamsulbakhritanri5341,Ini Daging semua ilmunya,1,manual_initial_30percent
O2xb1lVqUv4,@TigrealRoam-k1h,kalau di desa hp oppo sama vivo signal nya kuat,0,manual_initial_30percent
O2xb1lVqUv4,@DanielHutabarat,"advan punya id os, polytron punya fira os semoga bisa bersaing mau coba tapi sekarang masih nyaman dengan hios",1,manual_initial_30percent
O2xb1lVqUv4,@andirijal9033,"Setan paling di benci dan ditakuti di Indonesia adalah Komunis, namun begitu cinta dengan produk China yaitu hp nya ??????.",1,manual_initial_30percent
O2xb1lVqUv4,@brar12zhinzai,"Permohonan maaf buat teman2 sejawat pengguna iPhone karena prestise, karena saya itu ga pernah update soal per HPan, jadi ga pernah tau teman2 itu pake HP apa. Yang mungkin kadang ada yang menunggu respon terhadap iPhone baru miliknya sementara saya malah ga peka??",0,manual_initial_30percent
O2xb1lVqUv4,@muridnya_masGojo,Aku kok ga tertarik sama produk Iphone ya??? Lebih suka make android sih ya??????,0,manual_initial_30percent
O2xb1lVqUv4,@GoldenKonoha,"Ahh bener banget lagi, itu jg letak penasaran terbesar gw terhadap brand China, kenapa brand China selalu niru&quot; produk brand besar entah itu produk Apple, produk Samsung, bahkan produk otomotif dan kawan&quot;nya juga sering ga pede sama karakteristik sendiri malah numpang niru doang. Padahal kebiasaan suatu brand akan populer ketika membuat karakteristik unik yg ga dimiliki kompetitornya. ??<br>Contoh, kenapa hp huawei lipat 3 sangat viral dan banyak yg tertarik membelinya walau harga 50jt-an? Karna cuma huawei yg berani &quot;merilis&quot; produk hp lipat 3, samsung segede itu aja cuma numpang sebagai pemasok komponen layar 3, ga rilis punya tim/segmen hp mereka.<br><br>Dan gw setuju sama om Ded, PR terbesar china memang selalu Software dan Ekosistem, bahkan sebenarnya semakin parah PRnya ini ketika region China diban, karena dgn kondisi seperti itu banyak brand hp China yg harus membagi&quot;kan tim developer untuk mengembangkan sistem OSnya, contoh paling keliatan vivo, funtouch-originOS ??",0,manual_initial_30percent
O2xb1lVqUv4,@arisatriamaiyah,mantul,2,manual_initial_30percent
O2xb1lVqUv4,@omganteng5654,koreksi pak untuk baterai mungkin efisiensi nya tinggi tapi untuk penghitungan total pemakaian baterai dari 100-0 % saya masih berani menjagokan baterai silicon carbon <br>PR terbesar Samsung adalah durabilitas layar alias planned obsolence rata rata 3-4 tahun layar pasti kena<br>dan orang pasti mikir daripada ganti layar mending ganti hp sekalian lebih menguntungkan<br>sama satu lagi meskipun jaminan update nya panjang seperti Samsul tapi kalo hardware ga bisa ngikutin untuk apa? sementara ga semua unit hp itu pakai chipset flagship jatoh nya bikin hp lemot juga habis di-update,1,manual_initial_30percent
O2xb1lVqUv4,@elfanwidyantono5611,"Om Ded diundang om Helmy, wkwkwk. Mantaap",1,manual_initial_30percent
O2xb1lVqUv4,@sudisudirman7742,iPhone akan kalah<br>Karena hrgnya Mahal.??,0,manual_initial_30percent
O2xb1lVqUv4,@NurulIman-n8h,"Om Kutang gtid harus lihat ini, supaya nggak jadi penyepong iphone. wkwkwkwkwkwk",1,manual_initial_30percent
O2xb1lVqUv4,@adios3502,mas deddy jagat review bapak gajet indonesia. bencmarker gajet yang masih terpercaya hingga kini,1,manual_initial_30percent
O2xb1lVqUv4,@adriellkusumapuani-ut3eo,Tanpa Steve job apple kehilangan arah Dan akarnya sudah tidak kuat seperti dulu.,0,manual_initial_30percent
O2xb1lVqUv4,@Kampretid-i1q,Mau apa apa gpp kesukaan orang beda2 kalau saya tetp iphone karena dari dulu habis BB sampai sekarang pakai iphone,2,manual_initial_30percent
O2xb1lVqUv4,@xoxo9623,Kamera masih the best iphone,2,manual_initial_30percent
O2xb1lVqUv4,@adamabdussalam,ada chargernya,1,manual_initial_30percent
O2xb1lVqUv4,@ajirdata9430,Hebatnya Apple mampu memperbudak fans,0,manual_initial_30percent
O2xb1lVqUv4,@myoh9506,Ipon jg made in china??,0,manual_initial_30percent
O2xb1lVqUv4,@Kapistta,"Lah, CEO Huawei saja, pernah mengakui tertarik dengan Apple, bahkan anaknya saja pakai product Apple.",2,manual_initial_30percent
O2xb1lVqUv4,@yusufarifin4895,Ada chargernya<br>Ada chargernya<br>Ada chargernya,1,manual_initial_30percent
O2xb1lVqUv4,@davidsakai786,Spt nya helmi ini pengagum berat produk&quot; cina ????,1,manual_initial_30percent
O2xb1lVqUv4,@kaji3457,Perbincangan yang seru om. Banyak info yang baru saya ketahui soal perhapean dan juga seneng dengerin dua orang hebat ini nostalgia teknologi,1,manual_initial_30percent
O2xb1lVqUv4,@rayenvandjik2334,kalau mau belajar tentang review belajar detail nonton jagat riview<br>kalau suka pembawaan yg fun apa adanya &amp; bahasanya anak muda bgt nonton gadgetin,1,manual_initial_30percent
O2xb1lVqUv4,@musicdugem9960,"Jujur aja sih kebanyakan mayoritas kelas menengah ke bawah kebanyakan megang smartphone itu cuman kemakan fomo, ga bisa menggunakan kepintaran hp nya ????",1,manual_initial_30percent
O2xb1lVqUv4,@nasrunnur,"Brand idola sih, sejak HP nouva. Huawei. TOP",2,manual_initial_30percent
O2xb1lVqUv4,@ReykaErine-k3t,pas bahas brand jepang &quot;sony&quot; kurang kegali padahal klo dibahas asik tuh,1,manual_initial_30percent
O2xb1lVqUv4,@denoputra6041,Dunia Kuliner ada Pak Bondan<br>Dunia Otomotif ada Fitra Eri<br>Dunia Gadget ada Dedy Irfan,1,manual_initial_30percent
O2xb1lVqUv4,@RSS1010,"Dulu jaman nya blackberry baru ada saya  setia tetap pakai nokia symbian, begitu juga ketika iphone ada saya pilih android dan masih setia dengan android sampai saat ini, jgn bilang saya tidak mampu beli iphone, di rumah saya koleksi seri samsung S1 - S25 ultra, seri samsung note N7000 - note 20 ultra, untuk daily driver saya masih pakai Huawei P9 plus karna durability nya, saya orang yg apik sama barang.",0,manual_initial_30percent
O2xb1lVqUv4,@rahkofen2273,"Orang ASIA GENGSI, PRESTIGE ITU MUTLAK tapi Kalau yg kuat dan cerdas secara fungsi dan teknologi ya gk Perlu AMAT I-PHONE, ?? dan orang-orang tsb malah ketawa... ??, HP China saja sudah compatible fungsi dan teknologi",0,manual_initial_30percent
O2xb1lVqUv4,@ahmadxshaufi,"Ada dedynya ada dedynya ,,,, ada dedynya",1,manual_initial_30percent
O2xb1lVqUv4,@Analisia-Skom,Halo guys izin Rekomendasi handphone merek China apa yang kira nya camera nya mendekati seperti iPhone 15/16?<br><br>Terimakasih,1,manual_initial_30percent
O2xb1lVqUv4,@bintartoaribowoaribowo2817,Klo ngomong jelek bisa dituntut... Tdk mungkin obyektif??,1,manual_initial_30percent
O2xb1lVqUv4,@apinnobita618,"om irwan sama om fitra termasuk reviewer legend.... dr satu atap cm beda bagian.... yg 1 tech reviewer, yg 1 lg otomotif reviewer.... sama2 menemani masa2 jaya majalah n tabolid di masa 95 keatas....",1,manual_initial_30percent
O2xb1lVqUv4,@ahmadarifaryanto5253,gokils,2,manual_initial_30percent
O2xb1lVqUv4,@okifrm,"Jadi inget kemarin GTID bilang sama<br>Hardware : China<br>Software : Amrik (iPhone, Google, Microsoft) dll",1,manual_initial_30percent
O2xb1lVqUv4,@TheAdventureWawaXNyot,????,2,manual_initial_30percent
O2xb1lVqUv4,@eastdragon427,"china gak pakai google dan aplikasi barat, faktor keamanan dan intelijen. sama hal nya bila memakai satelit suatu negara berarti akses kerahasian data sulit di jaga.",1,manual_initial_30percent
O2xb1lVqUv4,@supriyanto6948,Ada chagernya...... ada chargernya.......ada chargernya (dengan nada ipin upin),1,manual_initial_30percent
O2xb1lVqUv4,@nannoredland6962,saran buat bang jagat pake jenggot bang.. ??.. sejak  zaman web taunya abang ga sekelimis ini...??,1,manual_initial_30percent
O2xb1lVqUv4,@FatahFarah-v2t,Hp China sekarang bagus2 banget. Saya sendiri sangat puas dengan HP China selama 10 tahun terakhir.,0,manual_initial_30percent
O2xb1lVqUv4,@lien1212,"Setuju bang.. Dulu gw pemakai Iphone wkt msh jaman Steve Job (terakhir pake Ip 5S). Tp stl meninggoy dan digantikan Tim Cook gw berpindah ke Android dr Samsung Note, Sony Xperia dan sekarang balik lagi ke Flagship Samsung.. Krn secara teknologi &amp; inovasi iphone stagnan.. Sekarang pakai S25U karena AI-nya paling mateng n mantul..",0,manual_initial_30percent
O2xb1lVqUv4,@sungwonasg,hp tranparan kapan launching ya,1,manual_initial_30percent
O2xb1lVqUv4,@fantasirider1080,china edannnnn?????????????,0,manual_initial_30percent
O2xb1lVqUv4,@yangcanggihdotcom,mantap,2,manual_initial_30percent
O2xb1lVqUv4,@Littleboy198,"orang&quot; yang bisa pake hp sampai 5thn gimana rasanya ketika kalian ganti hp, penasaran soalnya gua mentok&quot; 1 tahun dah gak betah pingin ganti hp??",1,manual_initial_30percent
O2xb1lVqUv4,@Axl-z7l,Next undang kang kutang,1,manual_initial_30percent
O2xb1lVqUv4,@mangoesblue598,"kayaknya bkn mrk gak mau, mrk takutnya konsumen luar China sdh terbiasa dgn produk Google, whatsapp. org luar negeri yg mau wisata ke China aja mrk memilih pasang vpn dulu sblm berangkat.",1,manual_initial_30percent
O2xb1lVqUv4,@mediatamabahasaglobal,"saya sebagai pengguna ekosistem apple, lihat thumbnail om dedi ngomongin apple agak ilfil, pas diliat podcastnya ternyata objektif jg ????",0,manual_initial_30percent
O2xb1lVqUv4,@Kia_Junior,"Hp Cina Yang Kita Pakai, Mobil2 Listrik Cina Seperti BYD dan Kawan2 Merupakan BUMD2 di Cina???? Tapi BUMD2 di Indonesia Bisanya apa? PEMIMPIN DAERAH2 DI WAKANDA BISANYA KORUPSI !!! BANGSATTT MEMANG",1,manual_initial_30percent
O2xb1lVqUv4,@aqua7488,Gaas,2,manual_initial_30percent
O2xb1lVqUv4,@SarmanTiyatin,Hp china itu terlalu berkiblat ke iphonee.. pdhl hp cina itu udah bagus2,0,manual_initial_30percent
O2xb1lVqUv4,@xmb6793,pabrik iphone di india cuman assembly aja.. mereka tetap ngambil barang di china.,0,manual_initial_30percent
O2xb1lVqUv4,@HelmiMuhaymin75,secanggihnya hp........ya croll2 juga,0,manual_initial_30percent
O2xb1lVqUv4,@hanspranata3388,??,2,manual_initial_30percent
O2xb1lVqUv4,@krissutikno2136,HP juga sebagai alat bayar juga??,0,manual_initial_30percent
O2xb1lVqUv4,@MalumTheLabrador,<b>Selama ada uang terserah saja selalu beli IPhone terbaru</b>,2,manual_initial_30percent
O2xb1lVqUv4,@Pejuangrejekireceh321,kualitas suaranya perbaiki lagi bang . HP dengan speker mono . empot2an suaranya kurang kencang,1,manual_initial_30percent
O2xb1lVqUv4,@charlesmenaro2613,Thanks!,2,manual_initial_30percent
