video_id,author,comment,label,label_source
9-poYwCZxDQ,@motivasi-p2,Coba riview Xiaomi 17 pro bang,1,manual_initial_30percent
9-poYwCZxDQ,@PunyaSendiri-p7g,Gaass auto beli jual sawah warisan emak ??,0,manual_initial_30percent
9-poYwCZxDQ,@ajgaming9524,Xiaomi bang 17 atau nggak 15 t pro juga,1,manual_initial_30percent
9-poYwCZxDQ,@oibng,Bang bahas xiomi 17 pro bang,1,manual_initial_30percent
9-poYwCZxDQ,@haikalalvinazman,????????,1,manual_initial_30percent
9-poYwCZxDQ,@Bangkae761,Rekomendasi dong mending beli iPhone 14 promax atau 15 pro ???,1,manual_initial_30percent
9-poYwCZxDQ,@muhammadafdalriskiramadan916,di tunggu Xiaomi 17 pro max mas??,1,manual_initial_30percent
9-poYwCZxDQ,@r.laksamanasuhdanasaid5296,bang coba buat vs sama xiaomi 17 pro max bang. pengen tau penjelasan menurut yang lebih paham soal hp unggul mana. gue cuma tau model doang ga sampe spek haha,1,manual_initial_30percent
9-poYwCZxDQ,@yomamen581,Mana ni Review Xiaomi 17 pro max,1,manual_initial_30percent
9-poYwCZxDQ,@Feivelist,iphone ? iphoco?,0,manual_initial_30percent
9-poYwCZxDQ,@ferbyardiansyah8080,review Xiaomi 17pro bang??,1,manual_initial_30percent
9-poYwCZxDQ,@mhdsyahreza-x3u,alamak?? david pasti kecawa sih desain ip17pro nya??,0,manual_initial_30percent
9-poYwCZxDQ,@mhdsyahreza-x3u,alamak?? david pasti kecawa sih desain ip17pro nya??,0,manual_initial_30percent
9-poYwCZxDQ,@lutfanramadhan5639,"ip 17 sage cakepp banget dahh, semoga bisa kebeli akhir tahun",2,manual_initial_30percent
9-poYwCZxDQ,@ArfinProduction,"Kamera 17 promah, sama 16 promah ko lebih bagus 16 ya, menurut kalian gimana gaes?",0,manual_initial_30percent
9-poYwCZxDQ,@alfianmn7160,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=900"">15:00</a> Salah satu alasan ketika ambil iPhone dibawah series 17 mesti harus yg seri pro keatas.. udah kebiasaan android yg 120hz broo????<br>Omong kosong klo 60hz ny iphone setara2 android 120hz, berasa motion lagnya cuyy ??",0,manual_initial_30percent
9-poYwCZxDQ,@riskawulandari8179,Bang review xiaomi 17 pro dan pro max gak ya ?,1,manual_initial_30percent
9-poYwCZxDQ,@arispranatasitorus4144,"Bang david, tolong buatin iphone 17 pro sama Xiomi 17 pro, lgi seru² nya...",1,manual_initial_30percent
9-poYwCZxDQ,@RikiRachmawan,"biasanya xiaomi atau poco dibilang niru iphone.. skrg david ngakak karena iphone keliatan kayak poco ???????? <a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1574"">26:14</a>",0,manual_initial_30percent
9-poYwCZxDQ,@SixtyNine-pk9ye,bang bahas xiaomi 17 pro dong bandingin sama iphone17 pro ini,1,manual_initial_30percent
9-poYwCZxDQ,@rahmawatirsns7414,boro² kebeli ip 17 ngumpulin duit aja kepake mulu ??????,0,manual_initial_30percent
9-poYwCZxDQ,@NasZverse,"PAJAK 2 HP 8 JUTA BAYANGIN JIKA ADA RIBUAN YANG BELI DAN BAYAR PAJAK, TP NEGARA KITA MSH RUSAK",0,manual_initial_30percent
9-poYwCZxDQ,@kakaaraish389,Bulan depan beli Bissmillah,2,manual_initial_30percent
9-poYwCZxDQ,@mank_arya7714,Ditunggu review Xiaomi 17 pro max nya bang??????,1,manual_initial_30percent
9-poYwCZxDQ,@latifafebriani8839,lebih worth it mana 16 pro atau 17 basic bang?,2,manual_initial_30percent
9-poYwCZxDQ,@latifafebriani8839,"bang coba tolong bandingin iphone 16 pro dengan 17 basic, bingung masih dilema bget wkwk",1,manual_initial_30percent
9-poYwCZxDQ,@Sizone23-pm2sg,Xiomi 17 pro max ...ditunggu slanjutnya,1,manual_initial_30percent
9-poYwCZxDQ,@muhamadroup18,pajak nya aja segituu,0,manual_initial_30percent
9-poYwCZxDQ,@qotrunnadachanel130,Setelah nontoin review kang David &amp; Baca komen neti disini jadi makin manteb dr 15promx upgrade ke 16 pm aja??????,0,manual_initial_30percent
9-poYwCZxDQ,@amedioputra4341,Terima kasih om jd nota hehehe infonya sangat bermanfaat untuk membantusaya kbtulsn ada hp yg sm lupa sandi langsung ikuti langsung jd nota,1,manual_initial_30percent
9-poYwCZxDQ,@onsirtuschannel6906,Review Xiaomi 17 Pro Max bang david,1,manual_initial_30percent
9-poYwCZxDQ,@ridhohus,Review Xiaomi 17 Pro Max Bang Davia,1,manual_initial_30percent
9-poYwCZxDQ,@queeniebee786,Warna green nya bagus spt matcha ??,2,manual_initial_30percent
9-poYwCZxDQ,@dimasguntursaputra3095,Ngelihat 17 pro jdi keinget velg cncnya VND yg warna orange ??,0,manual_initial_30percent
9-poYwCZxDQ,@nazarcallya2087,xiaomii 17 bang,1,manual_initial_30percent
9-poYwCZxDQ,@vixikristianti2284,ditunggu yg xiaomi 17 pro ??,1,manual_initial_30percent
9-poYwCZxDQ,@untungteguh2361,Nonton pake redmi 13 siapa tau besok bisa kebeli iphone 17 pro tukar tambah????????,2,manual_initial_30percent
9-poYwCZxDQ,@RafaGaming-kopibalap,Xiaomi 17 pro max dong bang,1,manual_initial_30percent
9-poYwCZxDQ,@sulhan.saharo678,gua nungguin review xiaomi 17 Pro,1,manual_initial_30percent
9-poYwCZxDQ,@iqmalbagusrizaki66,Mau tanya bang iPhone 11 buat jangka panjang 3-4 tahun nan masih wort it atau enggak soal nya mau beli??,1,manual_initial_30percent
9-poYwCZxDQ,@fikawijaya8209,Pengen nyoba iphone....mke s20 ultra aj g rusak2??,0,manual_initial_30percent
9-poYwCZxDQ,@Ayucitra1310,Xr orange terlupakan ??,1,manual_initial_30percent
9-poYwCZxDQ,@Shuvi123,Haha lumayan design iphone 17 pro ini bikin hp poco x6 pro gw awet muda (malah jumlah bobanya lbh banyak ??),0,manual_initial_30percent
9-poYwCZxDQ,@ellfreefire3815,"Assalamualaikum, bang pngn atuh bang hp 1 bebas hp apa aja yang bekas bang, buat usaha",1,manual_initial_30percent
9-poYwCZxDQ,@iqmalbagusrizaki66,"Kalau ip17 masuk IP 11,12,13 apakah harga nya turun ya?",1,manual_initial_30percent
9-poYwCZxDQ,@RasyaBathara,Xiaomi 15T bang,1,manual_initial_30percent
9-poYwCZxDQ,@Jnf_al,Coba riview hp xiomi 17 biasa/pro bang,1,manual_initial_30percent
9-poYwCZxDQ,@RyanMotovlog789,"gw pake IP 17 Pro Max (Dark Blue), sengaja ga mau pilih Cosmic Orange, warnanya agak aneh buat gw pribadi ?? n masih lebih bagus Silver nya, overall hp ini cakep dr specs n fitur2 barunya.. semoga yg mau punya hp ini pada kesampean yaaa ",2,manual_initial_30percent
9-poYwCZxDQ,@abangezza4818,I-Phone ko gtu&quot; Aja gk ada yg beda soal desain,0,manual_initial_30percent
9-poYwCZxDQ,@Candragod,kayaknya tahun ini atau depan adalah waktunya gw nyobain IP karena base model nya udh 120hz ?? dari dulu pengen nyobain Apple tapi seri pro nya doang yg 120hz sedangkan gw ga suka warna&quot; di pro model kek biasa aja ga ada warna cerah dan unik dan ya design nya dari IP 11 sama aja ?? kecuali yg 17 ini ya agak seperti Poco ??,2,manual_initial_30percent
9-poYwCZxDQ,@enjoygen,Review xiaomi 17 pro max bang,1,manual_initial_30percent
9-poYwCZxDQ,@psssendangsejagadt5924,iPhone hp ga guna bang,0,manual_initial_30percent
9-poYwCZxDQ,@naf3854,Masih bagusan huawai,0,manual_initial_30percent
9-poYwCZxDQ,@OrdMonic,Ngakak banget masak iya kameranya bapuk ??,0,manual_initial_30percent
9-poYwCZxDQ,@miftahuddin-ey8nu,auto rotasi itu kalau pengambilan foto lebih dari 3-8 orang bngg,0,manual_initial_30percent
9-poYwCZxDQ,@soniabungaamanda3000,Hasil Zoom 8x ip 17 pro agak kuning apa karna efek pantulan cahaya dari warna hpnya ??,0,manual_initial_30percent
9-poYwCZxDQ,@stevensatyawidi5335,"xiaomi 17 pro max bang,,,",1,manual_initial_30percent
9-poYwCZxDQ,@gracewang1805,"ytuber yg gaprna ngemis like sukreb dll tp josspol smpe 13jt subs+++<br>malah disuru skip aja lgsg ke 17pro gokss~ kocak ampe nyiapin bks 2klinci dong buat compare wrn wkakak<br><br>bangdapid mixed feelings ttg wrn oren menyala tp ad 1 artis korea yg terseponah total sama wrn tsb en lgsg preorder gara&quot; itu XDXD<br><br>NUNGGU FULL REVIEWNYA TAYANG!!! Penonton setia tiap taun kalo bang dapid rview flagship sams/ipon&lt;3<br>bangdav knp mainnya android pengen tau alasannya???<br><br>bang, tes camnya skali2 dibawa ntn konser plisss, krn itulah yg penting bagi kami2 kpop fans XD<br>semoga terbaca!",0,manual_initial_30percent
9-poYwCZxDQ,@wowonmaulana964,"desain yang warna orange kayak hp ODM china, tinggal kasih merk lokal zyrex,advan,axioo,polytron",0,manual_initial_30percent
9-poYwCZxDQ,@agusy3973,Bang bahas redmi note 15,1,manual_initial_30percent
9-poYwCZxDQ,@jjiri8305,masih setia sama ip13 ???,0,manual_initial_30percent
9-poYwCZxDQ,@Hapsewaa,Feel 17 pro lebay kaya HP 2jtan ??... Ngatain padahal masih UMR dan belum sanggup beli wowkwowkwkwwk,0,manual_initial_30percent
9-poYwCZxDQ,@CucimobilPraktis,Bandingin sama huawei bg yg kamera nomor 1 di dunia,1,manual_initial_30percent
9-poYwCZxDQ,@AalFathur-ko1wg,"kasih saran dong abang abang yg ngerti iphone, mending ambil iphone apa yg bagus dan rekomen banget?  gua ada dana 10jt",1,manual_initial_30percent
9-poYwCZxDQ,@azwardmuhammad,Tetap kamera xr paling mantap,0,manual_initial_30percent
9-poYwCZxDQ,@jourdansumbung3678,Hasil dari iphone 17 pro foto zoomnya seperti diperhasul untuk tekstur,2,manual_initial_30percent
9-poYwCZxDQ,@geniputraofficial3426,Bagusan xiomi 17 pro max...daripada iPhone 17 pro max.. review xiomi 17 pro max dong David...,0,manual_initial_30percent
9-poYwCZxDQ,@anggisaputra3341,bang Xiaomi 17 pro max bang,1,manual_initial_30percent
9-poYwCZxDQ,@BangHanz_Channel,Masih setia pake iP 15 Pro Max. Yg usia penggunaan udah 1.5 thn lebih.,0,manual_initial_30percent
9-poYwCZxDQ,@airawan1333,xiomi 17 kapan mas review,1,manual_initial_30percent
9-poYwCZxDQ,@elbarrack9781,Sandingin sama xiaomi 17 promax bang,1,manual_initial_30percent
9-poYwCZxDQ,@alvinrichhalton,vid bahas Xiaomi dong <br>Spek tinggi harga berrsahabat<br>XIaomi 17 Pro Max dan Xiaomi 17 Pro<br>Ditgg updatenya hehehe,0,manual_initial_30percent
9-poYwCZxDQ,@Keno.Invern,"Harusnya warna emas atau Ohlins sekalian gk sih, klo oren gini malah agak kureng. Terbukti yg warna lain kebih cakep ketimbang oren ini",0,manual_initial_30percent
9-poYwCZxDQ,@triptraveller8910,Nungguin review xiomi 17 pro max ????,1,manual_initial_30percent
9-poYwCZxDQ,@alviramarshaningtyas5663,suka bgt kalo dia yg review wkwkwk,1,manual_initial_30percent
9-poYwCZxDQ,@chepipikoninata5635,Xiaomi 17 pro max,1,manual_initial_30percent
9-poYwCZxDQ,@amoramikhayla2022,Knpa yg 17pro mirip model hp sepupu ku yg murah itu yg harga nya 2 juta lebih???? kecewa sih krna mirip hp murah kan iPhone itu terkenal hp mewah dan mahal????,0,manual_initial_30percent
9-poYwCZxDQ,@juliusadiprayoga,Request compare Iphone 17 Pro Max vs Xiaomi 17 Pro Max om,1,manual_initial_30percent
9-poYwCZxDQ,@Nnelav,"ip 17 pro opini gw worst iphone ever, secara desain",0,manual_initial_30percent
9-poYwCZxDQ,@AyukAsr,"Bang , coba review Xiaomi 17 pro ????",1,manual_initial_30percent
9-poYwCZxDQ,@alvian1325,Di Facebook ada yg upload video lu bang. Semua video lu diupload ulang di facebook. Tapi caption ny beda. Asli emang?,1,manual_initial_30percent
9-poYwCZxDQ,@naana633,"<b>Astungkare, besok beli??</b>",2,manual_initial_30percent
9-poYwCZxDQ,@Marditardy,ko enakan liat warna fotonya 16 pro ya dari pada 17 pro,0,manual_initial_30percent
9-poYwCZxDQ,@gamersid5929,Apa cuma saya doang suka liat riview hp. Tapi Masi pake hp kentang. Btw saya nonton ini pake realme note 11 semoga di beri rejeki buat beli hp baru amin.,1,manual_initial_30percent
9-poYwCZxDQ,@satriopitu7534,Unboxing Xiaomi 17 pro bang,1,manual_initial_30percent
9-poYwCZxDQ,@Ananda_a.k.,"Bang david emg realistis sih, kayanya dia nyesel beli warna orange ??<br>Tp pas pake case nya yg full ketutup jujur itu kaya maling pake topeng ????",0,manual_initial_30percent
9-poYwCZxDQ,@ceritakehidupan8361,Asli mirip poco yg oren pro di kasih case hitam wkwkwkwkkkk??,0,manual_initial_30percent
9-poYwCZxDQ,@tpqmaguwoharjo,"Hasil foto seperti Bagus 16 dibanding 17 pro, kecepatan tampak 17/pro",0,manual_initial_30percent
9-poYwCZxDQ,@YKSPUTRA,Cuma fanboy yg bilang iphone hp terbimk????<br>Pdahal ga ada perkembangan,0,manual_initial_30percent
9-poYwCZxDQ,@mekaniknewbie9475,Review Xiaomi 17pro bang,1,manual_initial_30percent
9-poYwCZxDQ,@kopiviral6809,Sudah punya yg 17 pro ?? orange. Di amerika 1094$ sama pajak saya beli 1100$ worth it lah,2,manual_initial_30percent
9-poYwCZxDQ,@nurliyanadikusumah2948,Jujurly gw juga ngrasa 16 pro ko lbih bagus kameranya,0,manual_initial_30percent
9-poYwCZxDQ,@andriancyns,"mungkin karna ip 16 pro nya belum update ios 26, jadi setelah update kualitasnya si 16 pro diturunin biar 17 pro lebih bagus wkwk",0,manual_initial_30percent
9-poYwCZxDQ,@junkkuya,review miphone (Xiaomi phone) 17 pro bang,1,manual_initial_30percent
9-poYwCZxDQ,@dennysbarani5755,Adu sama xiaomi 17 pro bang,1,manual_initial_30percent
9-poYwCZxDQ,@rizairvandi8406,Xiaomi 17 pro max bang,1,manual_initial_30percent
9-poYwCZxDQ,@JavelyYuchan,Fake kah?,1,manual_initial_30percent
9-poYwCZxDQ,@_tamvanbingits,Seandainya aku punya.keren bang ?? Gbu,2,manual_initial_30percent
9-poYwCZxDQ,@Azismarch,Bagi aku donk ????,2,manual_initial_30percent
9-poYwCZxDQ,@chacataya82,Aduh jd bingung jd gak ni ya mau beli ip 17 atau ip 17 pro ya? Maju mundur,0,manual_initial_30percent
9-poYwCZxDQ,@fajarramadhann6939,Masih stay di 14PM nih bang david??,1,manual_initial_30percent
9-poYwCZxDQ,@vikiabimanyu899,Ngapain beli hp mahal2 kalo fungsinya buat itu2 aja2,0,manual_initial_30percent
9-poYwCZxDQ,@Jani_aurora123,Camera depan berapa megapixel bang .. seri 17 basic,1,manual_initial_30percent
9-poYwCZxDQ,@JosephineTan-sc8hd,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1189"">19:49</a> dear GadgetIn, saya tunggu konten Xiaomi 17 series",1,manual_initial_30percent
9-poYwCZxDQ,@adhikavatiovd3308,Duudu wawaw bingitttsssss ?????? ciapa ini yg winnn&#39;s,2,manual_initial_30percent
9-poYwCZxDQ,@adhikavatiovd3308,Greyyy nya milip tapi masa kini ???????,2,manual_initial_30percent
9-poYwCZxDQ,@adhikavatiovd3308,Aaaa rose meryyy nya aku waitingg ????????,2,manual_initial_30percent
9-poYwCZxDQ,@adhikavatiovd3308,Simungilll unyu charming....si gede nya mewaaah hihi,2,manual_initial_30percent
9-poYwCZxDQ,@adhikavatiovd3308,Wanna menarikkk...tapi ini klo silinder bagus ada mode buabuw,2,manual_initial_30percent
9-poYwCZxDQ,@adhikavatiovd3308,Ini yg dicari ini ??????????,2,manual_initial_30percent
9-poYwCZxDQ,@adhikavatiovd3308,Paling baru punya ini loh ???,2,manual_initial_30percent
9-poYwCZxDQ,@NusantaraAntara-y8u,Watching...sambil Craying dengan HP 1 jutaan..??????,0,manual_initial_30percent
9-poYwCZxDQ,@adhikavatiovd3308,Beybi papi and momyyyy unyuu,1,manual_initial_30percent
9-poYwCZxDQ,@adhikavatiovd3308,Mantepsss battt stop kontak ini ...kaalu mo travel&#39;s ?????,2,manual_initial_30percent
9-poYwCZxDQ,@adhikavatiovd3308,Sekarang duooo... Klo tiga lebih manis sih boba buble&#39;s,0,manual_initial_30percent
9-poYwCZxDQ,@adhikavatiovd3308,Waahhhhh iniii tehhhh bahmgus baget colour nyaaaa sukee hijow dan orence ?,2,manual_initial_30percent
9-poYwCZxDQ,@rickyrizkyharayamartha3153,Om david.....review xiaomi 17 pro max om....thx u,1,manual_initial_30percent
9-poYwCZxDQ,@armjone66,"Oot, mau beli iphone seri apa yg worth it, dana maks 15jt ya",1,manual_initial_30percent
9-poYwCZxDQ,@athaagatha2546,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=822"">13:42</a> pesawatnya liat deh sebelumnya",1,manual_initial_30percent
9-poYwCZxDQ,@kangzaeecaprukvlog1121,bang gua nungguin  unbox nya yg iphone 17 Air bang,1,manual_initial_30percent
9-poYwCZxDQ,@galangpermadi7534,"Beli iphone tapi masih lebih prefer ke android, itulah david",0,manual_initial_30percent
9-poYwCZxDQ,@ahsannurbeti3862,"gw tandai lu bang, gw tunggu banget review xiaomi 17 pro/ ultra",1,manual_initial_30percent
9-poYwCZxDQ,@gamezel8052,brand android biasanya di test dari segala segi tapi ko apple cuma kameranya doang yang di tes bang??,0,manual_initial_30percent
9-poYwCZxDQ,@fauzanbe1217,Mana review nya bang david di tunggu ?,1,manual_initial_30percent
9-poYwCZxDQ,@badrusali1993,unboxing xiaomi 17 bang,1,manual_initial_30percent
9-poYwCZxDQ,@moszel4252,Bg bandingin sama xiaomi bg,1,manual_initial_30percent
9-poYwCZxDQ,@DwikyGustiPahlevi,"saran dong, mending 16 pro atau 17 base?",1,manual_initial_30percent
9-poYwCZxDQ,@farishmaulana2055,Next xiaomi 17 pro bang,1,manual_initial_30percent
9-poYwCZxDQ,@rinaldilim4225,Xiaomi 17 Pro Max Bang....,1,manual_initial_30percent
9-poYwCZxDQ,@pensicheaterpubg2081,16pro lebih bgs ??,0,manual_initial_30percent
9-poYwCZxDQ,@alipsunandarCh,Tes videonya dong,1,manual_initial_30percent
9-poYwCZxDQ,@ailiaotok,"Kaya poco, David ketawa ??????????",0,manual_initial_30percent
9-poYwCZxDQ,@Alde_-ou4hr,Bagusan Xiaomi 17 pro,0,manual_initial_30percent
9-poYwCZxDQ,@dhikabayuajhi403,NOKIA aja bisa runtuh,0,manual_initial_30percent
9-poYwCZxDQ,@Rendii.pratamaaa,keren bang,2,manual_initial_30percent
9-poYwCZxDQ,@Aden99-d1d,Lanjut ke xiomi 17 pro max bang,1,manual_initial_30percent
9-poYwCZxDQ,@HaninHanania-c8u,Siapa paling diuntungkan kalau store resmi apple belum buka di indonesia.,1,manual_initial_30percent
9-poYwCZxDQ,@nishi4539,17 ini terlalu AI ngikutin samsung,0,manual_initial_30percent
9-poYwCZxDQ,@anydeens,"mungkin lebih mirip ke Nokia N8 ya, apalagi dari warna orange yang khas &amp; blok kameranya",0,manual_initial_30percent
9-poYwCZxDQ,@mayawulandary4759,ka review xiomi 17 sama xiomi 17 pro dong kaaaaa,1,manual_initial_30percent
9-poYwCZxDQ,@soogab,Saya pengguna kedua OS dan prinsip saya :<br>Beli iphone karna OS nya<br>Beli android karna teknologi dan inovasi nya,1,manual_initial_30percent
9-poYwCZxDQ,@dellis894,Kapan saya punya iphone yah..bosen android Mulu ??,0,manual_initial_30percent
9-poYwCZxDQ,@UangYgKerja-yj4mr,"Kurang objektif sekarang,.. bahanya juga katanya kan almunium kan,.. gampang ke gores dll,.. kurang bilang jelek yah jelek, kalo bagus yah bagus",0,manual_initial_30percent
9-poYwCZxDQ,@ariefrohmadtulloh4687,Bang david bahas xiomi 17 promax dong,1,manual_initial_30percent
9-poYwCZxDQ,@semuatentang-go6iq,Ijo miskin ??,0,manual_initial_30percent
9-poYwCZxDQ,@fiberglashanmade,Xiomi 17pro kak harga di indo berapa,1,manual_initial_30percent
9-poYwCZxDQ,@imamrhozikispd6876,Review Xiomi series 17 bg,1,manual_initial_30percent
9-poYwCZxDQ,@suryahadikusumah2461,Iphone monoton eweh inovasi,0,manual_initial_30percent
9-poYwCZxDQ,@Uncleudinofficial,"Harus 3 atau 4 orang,baru mau landscape",1,manual_initial_30percent
9-poYwCZxDQ,@iksan0788,minta rekom dong untuk adaptor iphone 17 pro max baiknya merk apa dan berapa watt ya,1,manual_initial_30percent
9-poYwCZxDQ,@arionugrohoreal,ip 7 hadir ??,1,manual_initial_30percent
9-poYwCZxDQ,@shenDOJI,Bekas review nya kirim dong ke saya dong bang. Buat kado lahiran anak pertama saya ke istri????,1,manual_initial_30percent
9-poYwCZxDQ,@r8mv384,Gass bg review xiomi 17 pro,1,manual_initial_30percent
9-poYwCZxDQ,@KopidarihatiCanggu-dl6pu,Samsung juga ngeluarin series A terbaru yaitu A17,1,manual_initial_30percent
9-poYwCZxDQ,@umarbasarahil9309,Vidio xiomi 17t mana ya apa belum ada ?,1,manual_initial_30percent
9-poYwCZxDQ,@yohandani3865,Iphone 17 promax vs xiaomi 17 promax,1,manual_initial_30percent
9-poYwCZxDQ,@ReskiabadiKagula,Bang please review Xiaomi 17 pro max yang katanya saingan IP 17 pro,1,manual_initial_30percent
9-poYwCZxDQ,@Nexsusmaksima,"Kl review badingin sama Xiaomi 17 Pro Max bang, bandingkan racikan barat sama china",1,manual_initial_30percent
9-poYwCZxDQ,@catherinagaluh7404,"Terakhir punya ip6, boljug ni upgrade",2,manual_initial_30percent
9-poYwCZxDQ,@AgoesAgoes,Kok gak bandingin sama 17 IP sama 17 Xiomai ditunggu loh,1,manual_initial_30percent
9-poYwCZxDQ,@primasafaa8150,hp bekas review nya dijual ga ya,1,manual_initial_30percent
9-poYwCZxDQ,@zafranbisky1498,iphone upgrade ke poco m series ??????,0,manual_initial_30percent
9-poYwCZxDQ,@19Nugroho,"Bang david klo xiaomi 17 pro dan xiaomi 17 pro max sudah resmi sekalian riview, desain xiaomi lebih bagus dari pada iphone 17 series..",0,manual_initial_30percent
9-poYwCZxDQ,@alvaclipton6772,Thank you david lihat ekspresi elu yg ky gak puas sama kameranya 17 pro ?? gw tambah yakin masih stay di 15 pro dulu. Hahahahha,0,manual_initial_30percent
9-poYwCZxDQ,@xvvi26,MI 17 PRO NYA DONG KO DAVID,1,manual_initial_30percent
9-poYwCZxDQ,@malikalghozi7711,Review xiaomi 17 pro bang,1,manual_initial_30percent
9-poYwCZxDQ,@KhairulAbdal,"Lama lama apple membosankan ga sih, saya juga user apple produk, karena pergerakan kompetitor makin melaju tuk bersaing",0,manual_initial_30percent
9-poYwCZxDQ,@widarmaputra7195,Gak sabar liat 17 proNYA XIAOMI,0,manual_initial_30percent
9-poYwCZxDQ,@cloverblossoms_,"tim nunggu iphone 20 keluar biar bisa beli yang 17 <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",0,manual_initial_30percent
9-poYwCZxDQ,@kiciksproduksi1451,xiaomi 17 pro max is waaaaww,0,manual_initial_30percent
9-poYwCZxDQ,@Blackmoreside,Marketing tetaplah marketing ??,0,manual_initial_30percent
9-poYwCZxDQ,@bayukiswanto2910,Bang besok banding kan Sama xiaomi 17 pro max,1,manual_initial_30percent
9-poYwCZxDQ,@dwiendahsafitri2087,Ditunggu xiaomi 17 pro and 17 pro max,1,manual_initial_30percent
9-poYwCZxDQ,@wayanperey1406,Bang xiomi 17 pro dong bang,1,manual_initial_30percent
9-poYwCZxDQ,@SeputaranHewan,"Bang riview juga Xiaomi 17 pro max , katanya bikin rugi iphone 17 promax pembelian ranting di Tiongkok pembelian nya lebih tinggi Xiaomi 17 promax",0,manual_initial_30percent
9-poYwCZxDQ,@OHaye-ri2uq,"Cuma mau nonton, tp ga mau beli??",0,manual_initial_30percent
9-poYwCZxDQ,@dendyrozano1255,"Bang review xiaomi 17 pro dong, katanya sengaja rilis buat jadi pesaing kacau ip 17 nih",1,manual_initial_30percent
9-poYwCZxDQ,@ErrukGaming,Bang Review Xiaomi 17 Pro / 17 Pro Max + Back Case Yang Bisa Di Jadiin Mini Console,1,manual_initial_30percent
9-poYwCZxDQ,@DanzOfficialCc,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1179"">19:39</a> &quot;Dari yang BAGUS sampai yang GAK JELAS ada semua&quot;<br>Very nice quotes!",1,manual_initial_30percent
9-poYwCZxDQ,@freayagaruda,"kecewa sih bg sama iphone baru ini, kalah desain",0,manual_initial_30percent
9-poYwCZxDQ,@ahmadrhidayat3339,Bang @gadgetIn udah lama udah gak review barang² aneh dari toko online..,1,manual_initial_30percent
9-poYwCZxDQ,@osaka7756,Gua rasa malah iphone kaya stuck banget ide nya buat upgrade ke 17,0,manual_initial_30percent
9-poYwCZxDQ,@AndhekaMalestha08,Bagus series genap atau ganjil kesimpulannya bang buat iPhone?,1,manual_initial_30percent
9-poYwCZxDQ,@valiantgracian5074,Dari segi design lebih mewah IPhone 16 pro dari pada 17 pro ya gak sih,0,manual_initial_30percent
9-poYwCZxDQ,@naufaldani11,Next Xiaomi 17 bang,1,manual_initial_30percent
9-poYwCZxDQ,@muhamadsahri9260,@Gadgetin bang bahas xiaomi 17 pro max.. mirip iphone 17 pro tapi punya inovasi baru ada layar di belakang kamera..,0,manual_initial_30percent
9-poYwCZxDQ,@farhanfadilah9740,Bahas iPhone 17 air dong bang,1,manual_initial_30percent
9-poYwCZxDQ,@brianlouzz323,"Bang review hp xiaomi terbaru xiaomi 17, 17 pro dan 17 pro max.<br>Terima kasih.",1,manual_initial_30percent
9-poYwCZxDQ,@aneukmitaneuk,IPOCHO 17 PROMAG ??,0,manual_initial_30percent
9-poYwCZxDQ,@syahrulsuryapro7858,Bang David. Coba view donk<br>Hp Xiaomi 17 promax ??,1,manual_initial_30percent
9-poYwCZxDQ,@krupukedan,"Langsung Xiaomi 17 Pro Max aja reviewnya, iPhone ga menarik ??",0,manual_initial_30percent
9-poYwCZxDQ,@abdurahmanjabir7760,Bang review xiaomi 17 pro max,1,manual_initial_30percent
9-poYwCZxDQ,@galihprimadana6166,"Pajek 9 juta,tp video lu yg nonton hari ini 2jt lebih,untung nya udah 10x kali lipat 9 juta pak??",0,manual_initial_30percent
9-poYwCZxDQ,@barrapasuhuk1791,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=205"">3:25</a> ga usah jauh2 bang, jam tangan lu aja Ijo sage",1,manual_initial_30percent
9-poYwCZxDQ,@deaa02-des,"lohh baru tau punya yt, sring liat d tt pas masih sepi, trnyta dsni lebih ramee??",1,manual_initial_30percent
9-poYwCZxDQ,@theRedy41,orange mirip mobil datsun go warna orange,2,manual_initial_30percent
9-poYwCZxDQ,@ramadiansyah7810,Yang basic kayak poco F3 yg pro jg kayak poco yg lain.. Akhirnya apple akan Poco pada waktu nya,0,manual_initial_30percent
9-poYwCZxDQ,@devbagin,"Kayaknya setting di iphone kudu diganti deh, bukan mode efficient",1,manual_initial_30percent
9-poYwCZxDQ,@RamyGufron,Membosankan ini brand,0,manual_initial_30percent
9-poYwCZxDQ,@sheshhwdym,Langsung saja review saingannya bang Xiaomi 17 promax,1,manual_initial_30percent
9-poYwCZxDQ,@edwardimmanuelymandacan7302,"itu menit ke 16 cara pengambilan videonya bagaimana <a href=""UCkszU2WH9gy1mb0dV-11UJg/Z8MfY8mzLbnovwK5roC4Bg""></a>?",1,manual_initial_30percent
